scenario,seed,planner,success,length,max_kappa,elapsed,collision_free,cv,cv_opt,feasible,n_obs,kappa_max,radius,nsampling,th_start,th_goal,start_x,start_y,goal_x,goal_y,xmin,xmax,ymin,ymax
prog01_seed17,17,rrt_star,True,3.5018556425182537,,2.0154343630001677,True,0.0,,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed17,17,rrt_star_smooth,True,3.4681879799987714,0.7963223405525091,2.0171474040007524,True,0.0,,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed17,17,rrt_star_dubins,True,8.293803594259503,1.36986301369863,61.617659214000014,True,81.28234321593229,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,545.5841176220001,False,44.07471406434164,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed17,17,rrt_star_asv,True,3.5239349909503987,1.3698630136990475,44.53559726799995,True,1.2321860191792036,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed17,17,de2d_nurbs,True,3.4203425793384232,1.5157490669062121,0.7196838629997728,True,0.0,0.6840585158676847,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed17,17,pso2d_nurbs,True,3.432377538348873,1.5965999739628582,4.487543547000314,True,3.1815348199341013e-06,0.1717180792039778,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,rrt_star,True,3.5018556425182537,,1.8602114059995074,True,0.0,,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,rrt_star_smooth,True,3.4681879799987714,0.7963223405525091,1.3373210099998687,True,0.0,,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,rrt_star_dubins,True,8.293803594259503,1.36986301369863,61.57396831499955,True,81.28234321593229,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,248.25579773899972,False,44.07471406434164,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,rrt_star_asv,True,3.5239349909503987,1.3698630136990475,91.27636541900029,True,1.2321860191792036,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,de2d_nurbs,True,3.429552408371036,1.566877924151475,0.825418061000164,True,0.0,0.6859004816742073,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed17,17,pso2d_nurbs,True,3.437394034843368,1.5961731411030224,5.551752633999968,True,0.0,0.17187521134461703,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,rrt_star,True,3.3495335988892796,,1.0927932619997591,True,0.0,,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,rrt_star_smooth,True,3.3495335988892796,,1.4957114520002506,True,0.0,,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,rrt_star_dubins,True,12.422134855541563,1.36986301369863,58.29510006500004,True,130.43632151521564,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,240.30494108700077,False,44.07471406434164,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,rrt_star_asv,True,3.5239349909503987,1.3698630136990475,45.86058063500059,True,1.2321860191792036,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,de2d_nurbs,True,3.4361136282409936,1.543196074112124,0.9392262850005864,True,0.0,0.6872127256481988,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed17,17,pso2d_nurbs,True,3.4454816580176866,1.5664185300277844,4.733697697000025,True,3.253403050163618e-06,0.17237617830623916,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,rrt_star,True,3.3495335988892796,,2.0335934100003215,True,0.0,,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,rrt_star_smooth,True,3.3495335988892796,,1.9007287009999345,True,0.0,,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,rrt_star_dubins,True,12.422134855541563,1.36986301369863,68.44603459500013,True,130.43632151521564,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,260.0605164189992,False,44.07471406434164,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,rrt_star_asv,True,3.5239349909503987,1.3698630136990475,51.84879106400058,True,1.2321860191792036,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,de2d_nurbs,True,3.4264591229044004,1.5500843246760692,2.727190999999948,True,0.0,0.6852818245808802,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed17,17,pso2d_nurbs,True,3.423271254108817,1.5843384443170188,13.147881978999976,True,3.6800446688982556e-05,0.17241334181832849,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,rrt_star,True,3.3495335988892796,,1.2622325400006957,True,0.0,,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,rrt_star_smooth,True,3.3495335988892796,,1.2632380790000752,True,0.0,,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,rrt_star_dubins,True,8.28742104392024,1.36986301369863,73.30360577800002,True,80.63050590595698,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,545.6392040930004,False,44.07471406434164,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,rrt_star_asv,True,3.5239349909503987,1.3698630136990475,523.5928880270003,True,1.2321860191792036,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,de2d_nurbs,True,3.4323796361428838,1.5901912997044332,1.1512562000007165,True,0.0,0.6864726754477974,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed17,17,pso2d_nurbs,True,3.4416286044013766,1.5837415610818142,5.0824104029998125,True,0.0,0.1720837266192889,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,rrt_star,True,3.540276881125746,,1.3563001749998875,True,0.06082856006575977,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,rrt_star_smooth,True,3.540276881125746,,1.3566282909996517,True,0.06082856006575977,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,rrt_star_dubins,True,17.310701810012475,1.36986301369863,57.876035336000314,True,167.87168826058382,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,489.57630911700016,False,44.093888003683084,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,rrt_star_asv,True,3.676000390533652,1.3698630136988845,48.869253547999506,True,1.1744446717023076,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,de2d_nurbs,True,3.5307052689176945,1.5808770412058097,1.2716106959996978,True,0.0,0.706131053783539,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed17,17,pso2d_nurbs,True,3.6012339165200014,1.5946167940291047,5.129024780000691,True,1.0764672637386517e-05,0.1804393568680199,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,rrt_star,True,3.558039200882437,,1.4602826810005354,True,2.912406507585067,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,rrt_star_smooth,True,3.472899742781874,1.054539418622946,1.6473719610003172,True,0.0,,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,rrt_star_dubins,True,12.507122900364104,1.36986301369863,78.76214796000022,True,40.091463874068985,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,modified_dubins_rrt_star_ccpoa,True,7.370004273248929,1.36986301369863,219.57076721900012,False,44.093888003683084,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,rrt_star_asv,True,3.418208240701221,1.3698630136988432,52.81166359099916,True,1.2858508054043365,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,de2d_nurbs,True,3.4420840201178526,1.4640304739402772,1.4239386699991883,True,0.0,0.6884068040235706,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed17,17,pso2d_nurbs,True,3.4317186379756057,1.594153118387527,6.080253376000655,True,0.0,0.17160819016590864,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,rrt_star,True,5.132709994883437,,1.4274978290004583,True,0.0,,True,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,rrt_star_smooth,True,5.134475288612225,2.6029855260292902,1.4259479199999987,True,34.57911691505346,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,rrt_star_dubins,True,18.75955720241823,1.36986301369863,39.62686249099988,True,196.57216968254625,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,modified_dubins_rrt_star_ccpoa,True,14.576774843824829,1.36986301369863,224.44948090100024,False,1551.7387406729267,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,rrt_star_asv,True,3.4415296075365207,1.3698630136988095,59.43755528299971,True,0.4507955342636932,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,de2d_nurbs,True,3.4440581001120703,1.3493044684491817,1.484122307000689,True,0.0,0.6888016200224142,True,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed17,17,pso2d_nurbs,True,3.560264210578713,1.6020629315678665,5.423870829000407,False,0.030203659971591,190.69143614752173,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,rrt_star,True,5.132709994883437,,1.536364808000144,True,0.0,,True,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,rrt_star_smooth,True,5.134475288612225,2.6029855260292902,1.529102352999871,True,34.57911691505346,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,rrt_star_dubins,True,18.75955720241823,1.36986301369863,39.638319384999704,True,196.57216968254625,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,modified_dubins_rrt_star_ccpoa,True,14.576774843824829,1.36986301369863,209.44276071900003,False,1551.7387406729267,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,rrt_star_asv,True,3.4415296075365207,1.3698630136988095,53.751834386000155,True,0.4507955342636932,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,de2d_nurbs,True,3.431125736761431,1.4942046204362698,1.5882754079993902,True,0.0,0.6862151473522863,True,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed17,17,pso2d_nurbs,True,3.606939278760719,1.5233342856873622,5.602790093000294,False,0.11525599732937995,265.125648418612,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,rrt_star,True,3.568226128124302,,0.7911334239997814,True,0.0,,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,rrt_star_smooth,True,3.565100918570787,1.2799915384559155,0.7903953180002645,True,0.0,,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,rrt_star_dubins,True,3.401009438058795,1.36986301369863,64.70717753999998,True,1.9955860381344985,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,modified_dubins_rrt_star_ccpoa,True,3.2659001931493825,1.36986301369863,329.8986851569998,True,33.40053299649238,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,rrt_star_asv,True,3.265863083735149,1.3698630136988197,48.65909303999979,True,1.3055363205813184,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,de2d_nurbs,True,3.285072273306365,1.5757183685072373,21.0149509820003,True,0.0,0.6570270715575587,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed18,18,pso2d_nurbs,True,3.2843751825723873,1.583741934673778,27.993023604999507,True,0.0,0.16421362756213403,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,rrt_star,True,3.5338348275563596,,0.9153743030001351,True,0.0,,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,rrt_star_smooth,True,3.5356125150856235,0.917874859663178,0.9184001599996918,True,0.0,,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,rrt_star_dubins,True,7.955961282926736,1.36986301369863,61.22372710400032,True,82.58864986585543,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,modified_dubins_rrt_star_ccpoa,True,4.215052559245017,1.36986301369863,218.7455326879999,True,1.6798702089977473,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,rrt_star_asv,True,3.4945794114569986,1.369863013698782,50.28473960300016,True,0.9553004047556924,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,de2d_nurbs,True,3.4268015708578172,1.5777200389051396,0.7218785319992094,True,0.0,0.6853503141715636,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed18,18,pso2d_nurbs,True,3.42963908169198,1.581754332094037,4.503401281000151,True,3.7550944380196717e-06,0.17160074027099975,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,rrt_star,True,3.5338348275563596,,1.032367941999837,True,0.0,,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,rrt_star_smooth,True,3.5356125150856235,0.917874859663178,1.0325273580001522,True,0.0,,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,rrt_star_dubins,True,7.9581699491067965,1.36986301369863,50.05089305599995,True,82.62392951049712,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,modified_dubins_rrt_star_ccpoa,True,4.215052559245017,1.36986301369863,227.59302294099962,True,1.6798702089977473,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,rrt_star_asv,True,3.4546116875046136,1.3698630136991012,43.76614884300034,True,1.0743733837498628,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,de2d_nurbs,True,3.414145830480463,1.5794250605221027,0.8523064549999617,True,3.2476811939188394e-06,0.6829300466681621,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed18,18,pso2d_nurbs,True,3.419761699010709,1.5845525332217432,4.655514104000758,True,2.0462130256794853e-06,0.1710480605598678,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,rrt_star,True,3.5338348275563596,,1.1382500359995902,True,0.0,,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,rrt_star_smooth,True,3.5356125150856235,0.917874859663178,1.2158681769997202,True,0.0,,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,rrt_star_dubins,True,8.825149372274364,1.36986301369863,76.68458421099967,True,84.47761877635229,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,modified_dubins_rrt_star_ccpoa,True,5.289276711274814,1.36986301369863,216.51357093000024,False,2.5304175940464164,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,rrt_star_asv,True,3.4546116875046136,1.3698630136991012,44.072616165999534,True,1.0743733837498628,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,de2d_nurbs,True,3.4364077826967137,1.56121645641094,0.9421565809998356,True,0.0,0.6872715565393428,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed18,18,pso2d_nurbs,True,3.42488421204631,1.584768600316594,6.490371150999636,True,1.2293483175289992e-06,0.17127631435875354,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,rrt_star,True,3.7033824638397936,,1.2710713910000777,True,0.0,,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,rrt_star_smooth,True,3.7033824638397936,,1.2601152890001686,True,0.0,,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,rrt_star_dubins,True,12.470665877868253,1.36986301369863,63.84835803400074,True,144.31732546455305,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,modified_dubins_rrt_star_ccpoa,True,5.289276711274814,1.36986301369863,216.20237593600086,False,2.5304175940464164,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,rrt_star_asv,True,3.6383909523143245,1.3698630136990146,95.04500029800056,True,1.6596227907369503,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,de2d_nurbs,True,3.435227425711185,1.4416516746849108,1.0533263979996264,True,0.0,0.687035485142237,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed18,18,pso2d_nurbs,True,3.4427589936680345,1.5826074405932284,4.857626750999771,True,0.0,0.17214836232907604,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,rrt_star,True,3.7033824638397936,,2.7668024499998864,True,0.0,,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,rrt_star_smooth,True,3.7033824638397936,,1.3453549919995567,True,0.0,,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,rrt_star_dubins,False,,,19.18286562100002,False,,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,modified_dubins_rrt_star_ccpoa,True,5.289276711274814,1.36986301369863,226.00948538300054,False,2.5304175940464164,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,rrt_star_asv,True,3.6383909523143245,1.3698630136990146,51.698129121999955,True,1.6596227907369503,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,de2d_nurbs,True,3.427253281416699,1.4908791328446551,1.1876740699999573,True,0.0,0.6854406562833399,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed18,18,pso2d_nurbs,True,3.426633861976675,1.5926654001603013,6.4766276489999655,True,0.0,0.17135022047137421,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,rrt_star,True,3.7799549989743886,,1.822719424000752,True,0.0,,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,rrt_star_smooth,True,3.7332117482036855,1.5905404713141595,1.886378949000573,True,0.7577596652157814,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,rrt_star_dubins,False,,,18.222620412999277,False,,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,modified_dubins_rrt_star_ccpoa,True,5.289276711274814,1.36986301369863,231.89200948899997,False,2.5304175940464164,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,rrt_star_asv,True,7.9809686207765935,1.3698630136997338,49.29369231700002,True,39.47825209964631,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,de2d_nurbs,True,3.451710669409179,1.5834323855292456,3.4603416709996964,True,0.0,0.6903321338818359,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed18,18,pso2d_nurbs,True,3.53144683429364,1.4964768277882912,6.144011192999642,True,1.0800370270539977e-06,0.17660048264808306,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed18,18,rrt_star,True,3.785183023196974,,3.0651069149998875,True,0.0,,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed18,18,rrt_star_smooth,True,3.710249923995398,1.3684252355395234,3.0202807949999624,False,0.001309287041179493,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed18,18,rrt_star_dubins,False,,,24.838671143999818,False,,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
